n	repo	path	sha	license	url
549	devxp-tech/gitops	apps/dex/base/auth-policy.yaml	21293059d21b8ee638b5b93e4b2826b6fd7bbb9d	NOASSERTION	https://github.com/devxp-tech/gitops/blob/6893145fc32c6f9804badf006b9b08867b4c9959/apps/dex/base/auth-policy.yaml
550	GoogleCloudPlatform/click-to-deploy	k8s/knative/chart/knative/templates/crds/istio-crd.yaml	3606cef9fd2b8e9c61d75939980423b991a250d7	NOASSERTION	https://github.com/GoogleCloudPlatform/click-to-deploy/blob/0194095648b0ca72832807fc6e6468407864bc0e/k8s/knative/chart/knative/templates/crds/istio-crd.yaml
551	vanneback/istio-external-auth-demo	authorization-policy.yaml	65d83dfcb99f3531c15e40a1e526e9213774bc59	NOASSERTION	https://github.com/vanneback/istio-external-auth-demo/blob/1cb71a8469e6af739802900df5fee52cfbf07490/authorization-policy.yaml
552	devxp-tech/gitops	apps/teste-loki/base/auth-policy.yaml	be939d2cb502ca94cafec9bf8c5edafb92485654	NOASSERTION	https://github.com/devxp-tech/gitops/blob/6893145fc32c6f9804badf006b9b08867b4c9959/apps/teste-loki/base/auth-policy.yaml
553	malphi/geektime-servicemesh	c4-4/code.yaml	6ac9d281948c0cad9f237d7ec44a1ce440a7430d	NOASSERTION	https://github.com/malphi/geektime-servicemesh/blob/221a6ef100c25a05c7ddfbe6209c3f56510c8fce/c4-4/code.yaml
554	grycap/tosca	artifacts/kubeflow.yml	40023462190415acb9f4a5bba832c2a27d45b1a5	NOASSERTION	https://github.com/grycap/tosca/blob/45600ff98fa231a53a0fc5a8fa3397731f71ba26/artifacts/kubeflow.yml
555	prefect421/mvidarr	kubernetes/istio/mvidarr-security-policies.yaml	6e50334e02a99efc8e6b7d4bb3dfdbc0bfb009d5	NOASSERTION	https://github.com/prefect421/mvidarr/blob/928cb4dac6c10e8828cdbe17a1aa432022d92e6d/kubernetes/istio/mvidarr-security-policies.yaml
556	zirain/playground	istio/security/keycloak/policy/httpbin.yaml	983f7cfb2bf77df73bf2de56474ae2a3aef299b2	NOASSERTION	https://github.com/zirain/playground/blob/139868d9f3083722a577067d2cd87fccf32059e0/istio/security/keycloak/policy/httpbin.yaml
557	akamai-developers/kuberay-gpu-llm-quickstart	manifests/gateway.yaml	c87b42922e19483a7dd39bb02bd10115f81a374a	NOASSERTION	https://github.com/akamai-developers/kuberay-gpu-llm-quickstart/blob/2622d851607364a5c9e0b8f97582f297e00df99d/manifests/gateway.yaml
558	babywyrm/sysadmin	ambo/all__.yaml	25c2ca321cc8f727d67f9e005fcd60ce1eaf412b	NOASSERTION	https://github.com/babywyrm/sysadmin/blob/608769a74a275bb63ac13e81481e52aff9211669/ambo/all__.yaml
559	openshift-knative/serverless-operator	hack/lib/mesh_v3_resources/authorization-policies/helm/eventing-e2e0.yaml	e79ead9a4de41f76445bf60937cdfe1a84b9cac9	NOASSERTION	https://github.com/openshift-knative/serverless-operator/blob/02f6bc2c4dc6dc7509fd93379c8a6e90f4b5425f/hack/lib/mesh_v3_resources/authorization-policies/helm/eventing-e2e0.yaml
560	openshift-knative/serverless-operator	hack/lib/mesh_v3_resources/authorization-policies/helm/eventing-e2e3.yaml	7477b320a6cb4e06706cd9eb751afa917bec7863	NOASSERTION	https://github.com/openshift-knative/serverless-operator/blob/02f6bc2c4dc6dc7509fd93379c8a6e90f4b5425f/hack/lib/mesh_v3_resources/authorization-policies/helm/eventing-e2e3.yaml
561	rancher/partner-charts	charts/buoyant/linkerd-crds/2024.5.4/templates/policy/authorization-policy.yaml	7d86520e2eb39f04574c8f9b682620124f5bedb5	NOASSERTION	https://github.com/rancher/partner-charts/blob/3db86f07b54c4a34d3b59f43e381a47b6bbdc612/charts/buoyant/linkerd-crds/2024.5.4/templates/policy/authorization-policy.yaml
562	rancher/partner-charts	charts/buoyant/linkerd-crds/2024.4.1/templates/policy/authorization-policy.yaml	7d86520e2eb39f04574c8f9b682620124f5bedb5	NOASSERTION	https://github.com/rancher/partner-charts/blob/3db86f07b54c4a34d3b59f43e381a47b6bbdc612/charts/buoyant/linkerd-crds/2024.4.1/templates/policy/authorization-policy.yaml
563	rancher/partner-charts	charts/buoyant/linkerd-crds/2026.6.3/templates/policy/authorization-policy.yaml	7d86520e2eb39f04574c8f9b682620124f5bedb5	NOASSERTION	https://github.com/rancher/partner-charts/blob/3db86f07b54c4a34d3b59f43e381a47b6bbdc612/charts/buoyant/linkerd-crds/2026.6.3/templates/policy/authorization-policy.yaml
564	Zerotay/Istio-hands-on-1	9week/authz-l7.yaml	6af1ee31a9bcb59f90ac390c40e408ca62bb088b	NOASSERTION	https://github.com/Zerotay/Istio-hands-on-1/blob/6995117b59aabbf75568c1e2b2b6411fc3e68c64/9week/authz-l7.yaml
565	Valynt/ValueOS	infra/k8s/security/mesh-authentication.yaml	451c0a99b01f3af9ccdef558022e5294c9571952	NOASSERTION	https://github.com/Valynt/ValueOS/blob/fd8adb65d9bd18ad00187519f9d9cbe9643bbd78/infra/k8s/security/mesh-authentication.yaml
566	spectrocloud/pack-central	packs/kubeflow-full-1.5.0/manifests/pipelines_manifests.yaml	57671ac3cfc7cdb1ef6157f903ce1f135228e824	NOASSERTION	https://github.com/spectrocloud/pack-central/blob/480988c3e12e95aded236cf9890b3239c41e46bf/packs/kubeflow-full-1.5.0/manifests/pipelines_manifests.yaml
567	samuelbartels20/home-ops	kubernetes/apps/security/authelia/app/service-mesh.yaml	4192b6c17cfaa4cfdeb4eacff84f0b3c7b0f46f3	NOASSERTION	https://github.com/samuelbartels20/home-ops/blob/79cdd31a678e26b1958d89c875efe0b76af0fed1/kubernetes/apps/security/authelia/app/service-mesh.yaml
568	fallewi/Kubernetes-practical-exercises	istio-oauth2-proxy-oidc/authorization-policy.yaml	65d83dfcb99f3531c15e40a1e526e9213774bc59	NOASSERTION	https://github.com/fallewi/Kubernetes-practical-exercises/blob/84a6757c8dbd423526b098a67b26eee5bdd8c1fd/istio-oauth2-proxy-oidc/authorization-policy.yaml
569	phani317dude/Kubernetes-practical-exercises-Hands-on	istio-oauth2-proxy-oidc/authorization-policy.yaml	65d83dfcb99f3531c15e40a1e526e9213774bc59	NOASSERTION	https://github.com/phani317dude/Kubernetes-practical-exercises-Hands-on/blob/b7c9b19ed68bc56e70ac5a586d7898bb772738a2/istio-oauth2-proxy-oidc/authorization-policy.yaml
570	kserve/archive	0.10/admin/serverless/servicemesh/auth.yaml	659d2e8044fe9dd6055726dd31dd9d6bb42199af	NOASSERTION	https://github.com/kserve/archive/blob/d58df938c957d92f53ab65f0d42cba5a6fb30804/0.10/admin/serverless/servicemesh/auth.yaml
571	dltdojo/dltdojo-cd	kg8s/seed/seed008-secret/auth/istio/custom-oauth2-proxy.yaml	2e6b70e51ec09a2cbd6c8ff62c8b5840392950bc	NOASSERTION	https://github.com/dltdojo/dltdojo-cd/blob/fd11b9e5479debd9932a286c1b831feadc62822a/kg8s/seed/seed008-secret/auth/istio/custom-oauth2-proxy.yaml
572	peopleforrester/webinar_k8s_in_regulated_enterprises	tools/istio/manifests/authorization-policy.yaml	11f49a083c04f1d584dbaaa1c55acb6ef1337500	NOASSERTION	https://github.com/peopleforrester/webinar_k8s_in_regulated_enterprises/blob/1e55821e9d58e33a40f59d2d7e7a69e0dbd4d4ed/tools/istio/manifests/authorization-policy.yaml
573	sivanantha321/KServe-New-Website	docs/admin-guide/serverless/servicemesh/auth.yaml	659d2e8044fe9dd6055726dd31dd9d6bb42199af	NOASSERTION	https://github.com/sivanantha321/KServe-New-Website/blob/19a0d04b4a2c2410c6b3d4c5f28f07cf6eb22396/docs/admin-guide/serverless/servicemesh/auth.yaml
574	kangjuhyup/gaegaeting	infra/k3s/applications/match/base/authorizationpolicy.yaml	f1ec44beacd4f23642b6281c65a634f788b00a6c	NOASSERTION	https://github.com/kangjuhyup/gaegaeting/blob/eb2ba49a72eecb81c4babaaef12848c4967fecfb/infra/k3s/applications/match/base/authorizationpolicy.yaml
575	blackkolly/Advance_Kubernetes	microservices-local/k8s/istio/06-advanced-traffic.yaml	8f1c21688bde0ba2744a9117ea00d4ce24633929	NOASSERTION	https://github.com/blackkolly/Advance_Kubernetes/blob/657fe1ff9ba6f980f6806908b9b891cd227d5fcf/microservices-local/k8s/istio/06-advanced-traffic.yaml
576	pkumar26/helm-charts-hub	charts/istio/gateway-api/templates/authorizationpolicy.yaml	4cf1d0e9b6b183214c99e9c5bf11aa87d5104eda	NOASSERTION	https://github.com/pkumar26/helm-charts-hub/blob/a8e2db095725d1409422d2332a4e53c7f4d8a86b/charts/istio/gateway-api/templates/authorizationpolicy.yaml
577	PaaS-TA/paas-ta-container-platform-deployment	standalone/applications/kubeflow-1.7.0/apps/kfp-tekton/upstream/base/installs/multi-user/istio-authorization-config.yaml	f6a5b85c6a5283d5d20fc0e167722b01db7967cc	NOASSERTION	https://github.com/PaaS-TA/paas-ta-container-platform-deployment/blob/7ded5a41011b72dd708508d7363d46606b725c73/standalone/applications/kubeflow-1.7.0/apps/kfp-tekton/upstream/base/installs/multi-user/istio-authorization-config.yaml
578	aclerici38/k8s-versioned-schemas	crds/istio/1.30.1/authorizationpolicies.security.istio.io.yaml	87e01ff8405254a999940b61027f87eac297cc0e	NOASSERTION	https://github.com/aclerici38/k8s-versioned-schemas/blob/00dd97e641d6b2e15444960d86b3ced7ad5d3121/crds/istio/1.30.1/authorizationpolicies.security.istio.io.yaml
579	LLM-Dev-Ops/edge-agent	deployments/service-mesh/istio/envoy-filter.yaml	1f1e585b612db450b39b2e2077c145d1c95881ce	NOASSERTION	https://github.com/LLM-Dev-Ops/edge-agent/blob/483c8a353855d8d54a1b1dee181f12376b5f592a/deployments/service-mesh/istio/envoy-filter.yaml
580	tjorourke/solo-labs	istio-ambient-migration-kind/yaml/40-policies-waypoint/10-catalog-l7-authz-targetref.yaml	db1f31ade339079786253277f91725a4a18e9391	NOASSERTION	https://github.com/tjorourke/solo-labs/blob/fb6aee875a3cd49ba6722a2874d697cbb1bcd19e/istio-ambient-migration-kind/yaml/40-policies-waypoint/10-catalog-l7-authz-targetref.yaml
581	PaddleFlow/paddlex-backend	hack/knative/pre-build/knative-serving.yaml	329d1c3b544d51ea9778ddce367599ffb2341140	NOASSERTION	https://github.com/PaddleFlow/paddlex-backend/blob/861e3f720a22c7800ab82cafb1e1dafd94c96eb4/hack/knative/pre-build/knative-serving.yaml
582	Nagakninja/istio-workshop	_course_files/installation/istio-init.yaml	d9f2a9c073834499ce8d09b52535ae703e2f4658	NOASSERTION	https://github.com/Nagakninja/istio-workshop/blob/0897aec59d4a871315da59ac06d1533f928a54d0/_course_files/installation/istio-init.yaml
583	fahrimert/cncf-landscape-practices-lab	stacks/stack-2/service-mesh-linkerd/linkerd-crds/templates/policy/authorization-policy.yaml	7d86520e2eb39f04574c8f9b682620124f5bedb5	NOASSERTION	https://github.com/fahrimert/cncf-landscape-practices-lab/blob/f576144dcdc6b3ff28ca3bf0765cb021894c4a51/stacks/stack-2/service-mesh-linkerd/linkerd-crds/templates/policy/authorization-policy.yaml
584	enaalsharairi/deploykf	GeneatedManifest/manifests/deploykf-core/deploykf-profiles-generator/templates/profile.yaml	5d751901c6819c4b1c6c6d89ca478ebc33b1873d	NOASSERTION	https://github.com/enaalsharairi/deploykf/blob/a84d064b230331a29edde2edda6b4081646441fb/GeneatedManifest/manifests/deploykf-core/deploykf-profiles-generator/templates/profile.yaml
585	enaalsharairi/deploykf	GeneatedManifest/manifests/kubeflow-tools/pipelines/patches/patch-ml-pipeline-ui-authorizationpolicy.yaml	566f41ef916efddabcec2319b7e1b2508ab94e44	NOASSERTION	https://github.com/enaalsharairi/deploykf/blob/a84d064b230331a29edde2edda6b4081646441fb/GeneatedManifest/manifests/kubeflow-tools/pipelines/patches/patch-ml-pipeline-ui-authorizationpolicy.yaml
586	rytswd/get-istio-multicluster	clusters/bison/istio/installation/generated-manifests/1.7.8/without-revision-before-retiring/istio-control-plane-install.yaml	1a7f6d17bfd2c56eb99027bab6d2c688da0442e9	NOASSERTION	https://github.com/rytswd/get-istio-multicluster/blob/76fbc878112759499d8c9d63a56e8554fe4afa5a/clusters/bison/istio/installation/generated-manifests/1.7.8/without-revision-before-retiring/istio-control-plane-install.yaml
587	chobostar/education_and_training	udemy/istio/2 Traffic - Starting Files/1-istio-init.yaml	b660f2d37b52fd54fb6a3b6745ed68c40194388f	NOASSERTION	https://github.com/chobostar/education_and_training/blob/9dadd5258f8e7950de676a7cdb9a0c4bb4c1c204/udemy/istio/2 Traffic - Starting Files/1-istio-init.yaml
588	kubis-ai/helm-charts	charts/istio-base/files/gen-istio-cluster.yaml	9fd002fc5ad4d39894af99bc5306d4f5d7bd024a	NOASSERTION	https://github.com/kubis-ai/helm-charts/blob/7082d78e606f8bdadd12575df98eb72ae8f87649/charts/istio-base/files/gen-istio-cluster.yaml
589	irobust/Kubernetes-Workshop	09-Istio/Workshop/01-Setup/01_istio-crds.yaml	cf743c924acd6fa5487e728109ed07cd1a300131	NOASSERTION	https://github.com/irobust/Kubernetes-Workshop/blob/d7f6f63470d7dfcb0fcb05de2559504b08aac833/09-Istio/Workshop/01-Setup/01_istio-crds.yaml
590	tis-system/charts	charts/istio/1.16.2/base/crds/crd-all.gen.yaml	1f9eed80d7da3c6533888065b3c9304da427d66f	NOASSERTION	https://github.com/tis-system/charts/blob/e0d8ed878411ae05713f808749cfe33253b44268/charts/istio/1.16.2/base/crds/crd-all.gen.yaml
591	mbergo/Bat-Inc	platform_umbrella/apps/common_core/priv/manifests/istio/authorizationpolicies_security_istio_io.yaml	44ea7758256065e64acbd3bd0422cc41d13b318e	NOASSERTION	https://github.com/mbergo/Bat-Inc/blob/fad50f739cc2870c4b0afcb43cd2432c4461e103/platform_umbrella/apps/common_core/priv/manifests/istio/authorizationpolicies_security_istio_io.yaml
592	demo-decapod10/cqdh7uv5s-manifests	cqdh7uv5s/service-mesh/istio-base-crds/crd-all.gen.yaml	7dab5252f1bc6add40ca6fa2db5c774b97a1fa29	NOASSERTION	https://github.com/demo-decapod10/cqdh7uv5s-manifests/blob/f87e9af8c22fe7cec5d204d96c4a109a740f1bf8/cqdh7uv5s/service-mesh/istio-base-crds/crd-all.gen.yaml
593	openinfradev/decapod-site-manifests	aws-msa-reference/service-mesh/istio-base-crds/crd-all.gen.yaml	7c2948565d2fbc9a273e0978613154c0b5f34380	NOASSERTION	https://github.com/openinfradev/decapod-site-manifests/blob/427da8ce6290f1884b48553b84c61de1e4302e00/aws-msa-reference/service-mesh/istio-base-crds/crd-all.gen.yaml
594	vnscriptkid/istio-fleetman	_course_files/2 Traffic Solution - Ending Files/1-istio-init.yaml	b660f2d37b52fd54fb6a3b6745ed68c40194388f	NOASSERTION	https://github.com/vnscriptkid/istio-fleetman/blob/b5a286e7f58afa2c4f9f51a5b432f04bd34cb5a6/_course_files/2 Traffic Solution - Ending Files/1-istio-init.yaml
595	SaiKrishnaMohan7/Playground	k8s/Istio/istio-fleetman/_course_files/3 Gateways Solution/1-istio-init.yaml	d66c5732999ab220ed3dd9994216419be6320868	NOASSERTION	https://github.com/SaiKrishnaMohan7/Playground/blob/96a383f56336671230011fb93e15f5ffc4107bca/k8s/Istio/istio-fleetman/_course_files/3 Gateways Solution/1-istio-init.yaml
596	droveda/istio-course	arm64_v11/5-Fault-Injection/1-istio-init.yaml	c380038bb0420db12a9c44c4695e21239c422427	NOASSERTION	https://github.com/droveda/istio-course/blob/c99428eed4df1c9ed41a2e41e90edbae2c6a0123/arm64_v11/5-Fault-Injection/1-istio-init.yaml
597	toeydevelopment/istio-showcase	3 Gateways Solution - Prefix Routing/1-istio-init.yaml	97b4330b1ac6b25ea85e541740c7720b3a67d23a	NOASSERTION	https://github.com/toeydevelopment/istio-showcase/blob/5b64b2a9f03bb8d24fc94abd5c5cc75f2d143411/3 Gateways Solution - Prefix Routing/1-istio-init.yaml
598	gregnrobinson/k8s-image-importer	istio-1.12.0-asm.0/istio-1.12.2-asm.0/manifests/charts/base/files/gen-istio-cluster.yaml	8c55e898ad3fad643e5b3c66b53e1adf674c1731	NOASSERTION	https://github.com/gregnrobinson/k8s-image-importer/blob/8044dd5928ef2c3b90df654c6df977458b1c2f45/istio-1.12.0-asm.0/istio-1.12.2-asm.0/manifests/charts/base/files/gen-istio-cluster.yaml
599	demo-decapod10/a7546c4b-667a-4aec-8fde-be8f2a389839-manifests	a7546c4b-667a-4aec-8fde-be8f2a389839/service-mesh/istio-base-crds/crd-all.gen.yaml	7dab5252f1bc6add40ca6fa2db5c774b97a1fa29	NOASSERTION	https://github.com/demo-decapod10/a7546c4b-667a-4aec-8fde-be8f2a389839-manifests/blob/aae4a73459355b26e9a0e5646a2dfe2c4d90e4af/a7546c4b-667a-4aec-8fde-be8f2a389839/service-mesh/istio-base-crds/crd-all.gen.yaml
600	demo-decapod10/e9db5208-b276-4720-9fbe-e44bd7012786-manifests	e9db5208-b276-4720-9fbe-e44bd7012786/service-mesh/istio-base-crds/crd-all.gen.yaml	7dab5252f1bc6add40ca6fa2db5c774b97a1fa29	NOASSERTION	https://github.com/demo-decapod10/e9db5208-b276-4720-9fbe-e44bd7012786-manifests/blob/8243c18f3e6055ad5ea4b41d04cafc9fe242a026/e9db5208-b276-4720-9fbe-e44bd7012786/service-mesh/istio-base-crds/crd-all.gen.yaml
601	vvxluster/ProjectX	Other_project_files/Istio_richard/4-Dark-Releases/1-istio-init.yaml	00a30368c1a24fe9bbd5da0aea87d6b8117067ed	NOASSERTION	https://github.com/vvxluster/ProjectX/blob/e009eba9e6755247abd3cc78e5cf3b0e3cb37713/Other_project_files/Istio_richard/4-Dark-Releases/1-istio-init.yaml
602	sanchayana2007/Terraform	AWS_EKS_Pluralsight/terraform-modules/aws/istio/istio-1.12.6/manifests/charts/base/files/gen-istio-cluster.yaml	da4025a7d471ecfc35f612613831ebe29a3b0209	NOASSERTION	https://github.com/sanchayana2007/Terraform/blob/acbda88c10b3c2cf1744d515bb9b1cc2d70c0d6c/AWS_EKS_Pluralsight/terraform-modules/aws/istio/istio-1.12.6/manifests/charts/base/files/gen-istio-cluster.yaml
603	IBM/network-config-analyzer	tests/istio_testcases/example_policies/testcase1/testcase1-sanity-test.yaml	9ee07d0583b8e54d4261346379d801054cb785c9	NOASSERTION	https://github.com/IBM/network-config-analyzer/blob/c4bd39f99d76532baced2fd920edbc67ffc2f654/tests/istio_testcases/example_policies/testcase1/testcase1-sanity-test.yaml
